Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online
48;20;11,25304457;94070,76228;3;7;1;96;0;0;0;1
51,36812926;28,11320255;21;94559,39854;1;0;1;0;0;0;0;0
62;36;114,5703961;90282,97777;1;26;1;0;0;0;0;1
25,65488292;1,459995041;8;95879,64871;4;1;2;0;0;0;0;0
44;20;38,14055344;92672,93016;4;8;1;0;0;0;0;1
55,3165271;30,71125432;130,9954747;94980,4588;2;1;1;0;0;0;0;1
52,37718428;24,62277725;153,3555364;95056,00094;1;29;3;0;1;0;0;1
53;29,80969485;142,5575878;91171,74043;1;26;1;0;0;0;0;1
51;26;18,79156155;91933,7436;4;2;1;0;0;0;0;1
53;30;22,77750802;94117,25025;2;3;3;0;0;0;0;0
59;35;129,4816184;93424,90243;3;18;2;0;0;0;0;1
35;10,17400226;18,77206011;93346,63771;3;1;3;0;0;0;0;0
29,48845088;5,344376944;89,35883485;91008,28711;1;46;1;249;0;0;0;1
40;16,05672831;48,16108462;92853,93624;1;0;1;0;0;0;0;1
57;31;72,09494944;94009,3812;3;7;2;0;0;0;0;0
44;19;74,28134798;94720;4;26;3;0;0;0;0;0
36,03570059;11,20824837;81,46759765;92690,63901;1;29;3;0;0;0;0;1
26,14943085;1,125103667;40;95819,07051;4;1;2;0;0;0;1;1
37,15166274;11,82158853;70,36951321;95331,85928;2;8;1;106;0;0;0;1
28;1;112,4344026;92823,70959;1;15;1;0;0;0;0;1
42,71450801;17,02621715;40,85353937;95616;1;15;2;136;0;0;0;1
23;-3;8;96651;2;7;1;0;0;0;0;0
57,7010895;29;101,4733633;90939,89524;1;22;1;0;0;0;0;1
46,22734477;22;54,28331731;93619,70245;3;22;3;94;0;0;0;0
49;24,5904916;12,67065611;94390,46584;4;2;1;0;0;0;0;1
60,88742685;36;91,08036658;92384,55694;4;1;2;109;0;0;0;1
60,90075588;34;52,07620797;94126,80053;4;13;2;78;0;0;0;1
43;18,00171433;146,027457;92273,38405;2;19;1;0;0;0;0;0
45;21,54108798;146,4308875;94790,98363;2;8;1;239;0;0;0;1
35;10;39,68281602;95105,038;1;3;1;0;0;0;0;1
42,86900055;18;170,8668407;90891,53117;1;41;1;0;0;0;0;1
58,25487654;33,91779246;38;91336,48499;3;1;3;0;0;0;0;0
33,29816592;8,045563393;59,338256;95942,0214;4;9;2;0;0;0;0;1
44;17;39,93273006;95218,77732;1;5;3;0;0;0;0;0
41;18;8,661587299;95616;1;1;1;0;0;0;0;0
44;20;23;91371,20887;2;3;1;0;0;0;1;0
63;38;36,10753561;94067,94455;3;24;1;0;0;0;0;0
45,50240965;23,52114331;43,04605117;93215,56315;3;4;3;0;0;0;0;1
30;5;92,22010302;94720;1;15;1;0;0;0;0;1
46,47251818;23;34;94027,92564;4;7;1;0;0;0;0;1
46;19;42,74795883;92077,35303;1;1;2;0;0;0;0;0
43,19165451;18;139,050126;95307,24882;1;3;1;0;0;0;0;1
66,89502514;40;30;43272,60374;1;24;1;0;0;0;0;1
36,9143388;13;74,84789912;94022,9931;3;15;1;93;0;0;0;1
57;33;28;94305;1;8;1;0;0;0;0;0
26;1;84,06413605;94720;4;18;2;0;0;0;0;1
45;20;54,77155811;94303,90353;3;8;1;0;0;0;0;0
51;25;151,4170201;90039,55322;4;27;2;0;1;0;0;1
59;34;35,75818409;92084,53159;3;9;3;0;0;0;0;1
59,77010315;36;49,90881577;92901,26635;4;23;3;0;0;0;0;1
27;1,4955983;128,2110468;92674,14958;2;45;1;0;0;0;0;1
65,9668937;41,59028437;81,86168739;94134,38121;2;13;2;97;0;0;0;1
38,43137752;15,34386483;69,54996445;92097,68578;4;16;2;0;0;0;0;0
45;21;80,98236383;90093,07271;1;0;1;0;0;0;0;1
58,03277417;35,07785486;53,39110645;92943,72278;4;1;1;0;0;1;0;0
47,96161988;24;142,3196097;92072,45979;1;3;1;0;0;0;0;1
62,76532475;38;79,28266041;95001,34603;1;13;1;0;0;1;1;1
23,00063256;-2,862040254;92,54517476;92117,43095;3;72;1;0;0;0;0;1
29;4;30,64902005;91106,62994;4;6;2;0;0;0;0;0
46;20,40424521;144,5229127;91337,40629;2;14;1;0;0;0;0;1
40;15;135,0219535;94668,4075;1;3;1;0;0;0;0;1
31,40213046;6;42;91452,8034;4;2;1;0;0;0;0;0
23;-3;8;96651;2;7;1;0;0;0;0;1
55;29;77,51682817;91167,92228;3;19;2;0;0;0;0;1
26,73600543;1,070304471;19,22875007;95818,38633;3;1;2;0;0;0;0;0
43;17,26205714;34;91313,26035;3;17;2;0;0;0;0;1
53;30;131,5429228;90282,17168;2;6;1;0;0;0;0;1
41;17;38,62579756;92181,96243;4;21;3;0;0;0;0;1
38;8,002766458;78,53255711;46956,62487;4;2;3;0;0;0;0;1
62,66673228;36;53;94123,67838;1;2;1;0;0;0;0;1
59;34,3137521;72,52366825;94117,91729;1;9;3;0;0;0;0;1
52;25;40;95137,1733;4;26;1;187;0;0;0;1
40;13;54,26856789;90025,46756;4;21;3;234;0;0;0;1
34;20,59236808;8;94303,56758;4;7;1;0;0;1;0;1
65,90316065;40;111,8490063;90723,94832;2;21;1;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;1
43;17;110,5959981;92124,69733;1;15;3;0;0;0;0;1
49,22736065;26;37,62401522;94017,67046;2;21;3;184;0;0;0;0
63;38,64717719;52,22360164;95051,74397;1;18;3;0;0;0;0;1
36,72809912;11;85;92680,04887;1;1;1;0;0;0;0;0
45,05974964;19,49655829;52,3981348;93107,39655;3;14;3;0;0;0;0;1
42,93463006;17,89360546;54,47931006;90026,27444;3;5;3;0;0;0;0;1
24,88919388;-0,438329525;38;92100,86436;3;24;2;0;0;1;0;0
54;29;59,43693595;91312,76399;4;17;3;0;0;0;0;1
53;30;12,1782373;95242,46293;2;1;1;96;0;0;0;1
48;23;70,23024059;94543,26385;2;37;2;0;0;0;0;1
45,03680163;19;53,81287691;94016,64803;1;13;2;0;0;1;1;1
65;40;140,8076071;92019,46148;1;29;1;0;0;1;1;1
52;22,67341359;171,3565312;95818,96859;2;533;2;0;1;1;1;0
60,96970893;34;90,56695279;90767,0153;2;17;3;0;0;0;0;1
30;5,773312744;20,99825255;94009,65448;4;4;2;85;0;0;0;1
32;5,713765654;120,4491454;94705,70749;2;1;1;0;0;0;0;1
58;34;91,98052917;92404,06441;1;18;3;0;0;0;0;0
57;34;21,64539087;94070,25584;4;7;1;0;0;0;0;1
50;25,90580012;29,5637637;94308,42102;3;5;2;0;0;0;0;1
53,28631355;25,82864662;62,32898793;90077,13228;2;15;3;0;0;0;0;0
23,61480465;-2,494476843;38;91319,51102;3;24;2;0;0;0;0;0
41,2426695;17;64,9854026;92532,53314;1;28;1;0;0;0;0;0
23,01642467;-2,793836771;14,4172343;95885,39914;2;3;2;0;0;0;0;0
58;33,14574247;83;92074,4931;4;49;1;0;0;0;0;1
29;3,857625934;64,9783433;94113,60462;2;8;3;0;0;0;0;0
23;-3;117,7973515;94630,62615;4;633;1;145;0;0;0;0
34,17869755;7;34;94138,30204;1;1;3;0;0;0;0;0
54;29;47,04886718;91979,81229;2;3;2;0;0;1;0;0
60;35;155,2233722;90024,7999;2;31;3;342;1;0;1;1
30;3;21;91752,0786;4;2;2;0;0;0;0;1
52;25;17,99580449;92373,30257;4;4;2;0;0;0;0;0
43,963189;18,31729853;64,55710295;94570,82557;2;8;3;0;0;0;0;1
23;-3;8;95016,21096;4;7;2;0;0;0;0;0
47;21,1117627;43;90280,56916;1;22;3;0;0;0;0;0
23;-3;8;96651;2;7;1;0;0;0;0;1
37;14;126,0472241;90069,28448;2;65;1;0;0;0;0;1
28,2275091;1;106,7287289;94114,48239;2;175;3;0;0;0;0;0
57,39397094;32;99,95461559;94729,19707;4;22;2;0;0;0;0;0
33;7;8;95908,6116;4;1;2;0;0;0;0;1
34,02785497;9;84,89267853;92137,51938;2;34;1;0;0;0;0;1
26,66794948;3;17,10775526;92125,1075;2;1;2;124;0;0;0;1
23,31377129;-2,704983222;64,6061978;94116,59283;4;21;3;0;0;0;0;1
46,7086615;22;64,61180504;90031,68717;1;24;1;397;0;0;0;0
60;35,78880828;101,7638399;94308,51315;3;18;2;0;0;0;0;0
23,00215065;-2,986806142;8;96651;3;7;1;0;0;0;0;1
45;20;144,610218;92104,38329;2;33;1;0;0;0;0;0
39;12;40;94006,50771;1;6;3;0;0;0;0;1
63;38;127,1800298;90404,77747;1;26;1;0;0;0;0;1
67;43;112,6912004;9307;1;17;3;215;0;0;1;0
27;0,483626274;72,30829616;93107,31466;2;2;2;0;0;1;0;1
25;2;130,7660385;93745,86554;1;54;1;0;0;0;0;0
32;7;91,23807714;92237,86652;1;41;1;0;1;0;0;1
55,46340538;31,91753185;61,75611634;95059,70759;1;9;3;0;0;0;0;1
63,98673556;39,18121618;65,74279187;94112,3675;2;15;1;0;0;0;0;1
57;32,11111789;25,15533269;95387,33473;2;8;1;0;0;0;0;0
38,25706436;13,13894735;156,0087469;94026,32358;2;8;1;0;0;0;0;1
60;34;36,24918772;95672,96411;4;2;3;0;0;0;0;0
35,11274602;7,901617436;12,55736993;95116,34478;4;4;1;94;0;0;0;0
34;8,007359072;36,51503712;94609,81535;3;1;2;0;0;0;0;1
54,70075182;30;77,22305411;69637,14338;2;15;3;0;0;1;0;0
50;25;41,06047465;93111,58121;1;1;1;0;0;0;0;1
58;32;91,3408552;91489,17944;1;1;3;0;0;0;0;0
35;8,33389254;122,7294728;90274,48935;2;41;2;0;1;0;0;1
58,66289529;34,57992733;113,8486996;92095,23476;2;16;1;0;0;0;0;1
58,89000274;34,59933408;22,66085472;94710,55802;4;7;1;0;0;0;0;1
33;8,028733681;48,14647716;91313,30218;4;5;2;0;0;0;0;0
49;22;63,41518909;90703,20439;4;18;3;0;0;0;0;1
30;7;31,6487683;94305;1;1;2;0;0;0;0;1
52;28,83256223;20,12475446;94496,13919;1;1;1;84;0;0;0;0
61,02646043;36;64,97960453;92636,07075;2;5;2;0;0;0;0;1
54;27,39457729;115,0786153;93962,23022;2;22;1;159;0;1;0;1
59;34,78599378;117,4000923;92801,1756;1;1;1;0;0;0;0;1
58,93267628;34,3591898;109,7498673;90095;2;2;3;0;1;0;0;0
27,7108498;3;81;95817,20517;2;2;1;154;0;0;0;0
25;-0,2072919;83,3664683;92119,23937;3;26;2;0;0;0;0;1
34,96929806;10,76153011;50,13647935;94112,23355;4;19;1;0;0;0;0;1
33,78155173;7,198311859;42,65199399;94602,60859;3;7;2;0;0;0;0;1
44;20;112,9678296;92035,05605;1;5;1;0;0;0;0;1
29,08870628;5;55,70520499;95622,59804;4;6;2;0;0;0;0;1
35;10,66271427;33,64363237;93560,25619;3;9;3;0;0;0;0;1
35;8,00819697;69,98410278;90063,7763;2;17;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
36,61380217;8,002297879;55,55101425;90026,23624;4;22;2;0;0;0;0;1
29;3,72664714;101,8808458;93687,75651;2;1;1;0;0;0;0;0
45,7365058;23,304868;52,50691271;94131,64385;4;2;1;0;0;1;0;0
38;18;45,9139793;94929,09207;3;14;3;0;0;0;0;0
63;36;70,32425872;91558,95655;2;2;1;0;0;0;0;1
32,12012048;5;38,79413948;94518,90002;4;2;3;0;0;0;0;1
38;7,319610691;74,85349414;92632,67732;4;18;3;0;0;0;0;1
46,11033146;23,93154434;28;94023,6965;4;4;1;0;0;0;0;1
37;12,14807572;31,52324692;94511,98961;1;1;2;0;0;0;0;1
41;14,99654698;52,48213085;92369,07841;3;8;3;0;0;0;0;1
62;37;152,4739703;92042,24789;1;13;1;0;0;0;0;1
49;24,56539242;100,4803633;94568,16295;1;3;1;0;0;0;0;1
49;23,51705491;47,62014339;92632,86601;4;11;2;0;0;0;0;0
38,15931628;13;90,334228;56877,74201;1;2;1;0;0;0;0;1
61,07306105;36,46069469;53,71264534;92384,75182;2;11;1;0;0;0;0;1
29;4;33,87884934;94949,50783;1;37;3;0;0;0;0;1
23,00807524;-2,999960067;8;96651;4;9;1;0;0;0;0;1
46,75254208;20;84,84846201;95616;3;2;2;0;0;0;0;1
60;35;32,60210265;91931,62447;4;5;2;0;0;0;0;0
24,70477249;-0,918863718;49,58690603;92430,33824;4;16;1;0;0;0;0;0
43;19;223,4481708;95014,8657;2;76;1;0;0;0;1;1
56,37374239;30;83,12453316;90247,36148;4;25;1;0;1;0;0;0
52;26;39;95616;2;3;1;0;0;0;0;0
41;15;18,99749368;95765,35142;4;2;1;0;0;0;0;0
56;32;9,351061555;94608,1738;1;7;1;91;0;0;0;1
32,82829808;9,925271971;129,1304109;92557,54598;1;27;1;0;0;0;0;1
62;37;90,30687707;90216,99876;1;9;1;0;0;0;0;0
44,04739238;17,49760368;33,84549294;94106,51369;2;4;3;0;0;0;0;1
23,17341928;-0,74665388;63,70498629;94304,47934;4;6;2;0;0;0;0;1
31,6445154;7;62,17948052;94720;1;19;3;0;0;0;0;0
45;21;44,70581235;91887,0416;4;11;2;0;0;0;0;0
59;34,40284766;64,90401716;90680,0974;2;28;1;0;0;0;0;0
31;7;84,33048507;94063,76502;4;16;1;0;0;0;0;1
43,25869973;20;54,6631577;90046,14632;2;8;3;184;0;0;1;1
25;-0,44428567;33,46945068;92074,42536;4;17;2;0;0;0;0;0
35,50472798;11;77,99003136;91366,71229;4;2;3;0;0;0;0;0
35;10,75261903;18,60092068;91108,80169;2;1;2;0;0;0;0;0
23;-3;8;96651;4;26;1;84;0;1;0;1
43;16;85;94553,15747;4;2;3;0;0;0;0;1
56;31,42576967;41,92707783;94975,95069;1;14;3;0;0;0;0;1
39;15,4571667;68,2509486;92083,26298;1;21;3;146;0;0;0;0
40,08016061;14;28,61397459;93420,37874;3;1;2;0;0;1;0;1
37;13;113,8471193;91400,17943;2;8;1;0;0;0;0;0
44,97967135;17,98035045;52,43818408;94004,3967;4;14;2;0;0;0;0;1
43;16,11223029;70,5934168;94556,71237;2;1;1;0;0;0;0;1
43;16;28,32020645;91017,9977;2;6;2;0;0;0;0;0
62;37;33,25977465;94128,65171;4;7;2;0;0;0;0;1
57;28;79,73012568;91927,91553;2;2;2;0;0;0;0;1
29,0716871;3;69,40100436;95940,60345;4;21;3;0;0;0;0;1
23,00003066;-2,998370722;8;96651;2;7;1;0;0;0;0;0
57,09651977;32,2216928;115,7243198;92216,12794;4;36;3;0;0;0;0;1
29;4;58,671606;94595,03554;4;1;2;0;0;0;0;1
39,20618351;14;59,5094979;94713,61973;4;3;3;0;0;0;0;1
29;3,24773505;45,6233465;92093,23239;2;2;2;0;0;0;0;0
54,36433011;30;191,5140649;93033,69675;4;12;3;587;1;1;1;1
34,39272734;8,298704248;34;92039,9075;4;19;3;0;0;0;0;0
48;21,24656311;68,5133234;95053,43948;1;14;3;198;0;0;0;1
62,57219361;38,02276454;62,23979938;28836,91234;1;8;3;0;0;0;0;0
58;32,97456288;119,5081266;92067,78954;4;26;3;0;0;0;0;1
23,01718975;-2,365492391;8;96632,04095;2;7;1;0;0;0;0;0
33;9,453194462;53;93240,55652;4;22;2;207;0;0;0;0
30;5;83,59707732;94303,77411;4;18;3;0;0;0;0;0
52;24;56,39019338;94304,24756;2;24;2;94;0;0;0;0
52;27,77036275;20,85456821;94305;2;2;1;0;0;0;0;0
43;17;20,71543755;94494,83313;1;3;3;0;0;0;0;1
23;-3;17,48610108;94720;4;26;1;84;0;1;0;1
57;30,70726415;102,8272062;93615,58563;2;27;1;0;0;1;0;1
57;31,33559981;58,42344695;95414,48861;2;3;1;0;0;0;0;1
57,7769699;32;34,72009472;91070,60766;3;9;3;0;0;0;0;0
58;34;62,85862719;94921,42953;4;1;2;0;0;0;0;1
57,62807087;32,21515131;44;93902,31177;1;8;2;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
41,55152605;17,50672259;28,46025316;95046,71858;1;2;3;0;0;0;0;1
46;19;60,44672444;90240,00048;1;14;3;154;0;0;0;1
40,49347577;14;97,12742943;95106,35555;4;14;2;0;0;0;0;1
23;-3;8;96616,79514;4;26;1;84;0;1;0;1
29;3,212408932;81;94544,07756;4;18;3;0;0;0;0;0
39;11;151,982276;95616;1;29;1;0;0;1;0;1
58;32;24,33259257;95763,13398;1;1;1;0;0;0;0;1
32;8;92,76754944;91109,26984;1;24;1;0;0;0;0;0
35;10;79,79398435;92451,95781;3;233;1;263;0;0;0;1
23,88726487;-2,520721591;22,17787762;95115,43351;4;1;3;110;0;0;0;1
23;-3;8;96651;2;7;1;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
34;7;83,91581394;94304,04965;1;2;3;0;0;0;0;0
32,5497246;6;18,21573432;92122,35537;4;2;3;83;0;0;0;1
59;35;64,64516859;92707,33853;4;7;2;0;0;0;0;1
42,718668;15;58,5176157;95288,41961;4;2;3;0;0;0;0;0
37;9,89920648;83,09377563;95959,74295;1;28;1;0;0;0;0;1
38;12,40112938;83;95717,99132;2;16;3;0;0;0;0;1
47;23;39,50550889;91362,70211;3;17;3;0;0;0;0;1
42;17;53;90465,18149;4;8;1;0;0;0;0;0
58,43757075;33;19,18562226;94305,08587;3;1;2;0;0;0;0;0
49,17747597;28,85458778;59,96921255;90798,71619;4;36;3;0;0;0;0;1
61,10504327;36,14632356;30;90086,50398;1;1;2;0;0;0;0;0
47;20,78915535;73,30844421;92432,69418;2;5;3;119;0;0;0;0
38;11;67,16529655;95056,97603;4;22;2;0;0;0;0;1
64,54704132;38,84091689;43;94005,13336;1;25;1;0;0;0;0;1
36,23156153;10,56616314;107,2460229;95820,7591;2;0;1;0;0;0;0;0
40;16,80461823;99,4230524;95820,45023;3;11;1;0;0;0;0;0
23;-3;8;96651;4;26;1;84;0;1;0;1
45;20;63,2911038;91756,37646;3;21;3;0;0;0;0;0
36,20647723;11,7538553;21,04351023;94011,22061;4;1;1;0;0;0;0;1
38;13;42;91322,96857;1;21;3;184;0;0;0;0
41;18;141,7425947;91335,35028;2;19;1;0;0;0;0;0
47;22;95,57333482;93964,14774;2;28;1;0;0;0;0;0
57;32;78,64123212;95537,91664;4;17;3;0;0;0;0;1
55;32;38,87584821;92129,99191;4;7;1;0;0;0;0;0
48;23;51,10077932;90803,28697;4;18;3;0;0;1;0;1
52,07156966;28;56,92130355;94116,95462;1;1;1;0;0;0;0;1
51,86731603;25,56110966;38,23303933;92390,82887;3;22;3;0;0;0;0;1
33,55858962;8,003628748;153,3344958;93953,61761;4;32;2;0;1;0;0;0
29;4;52,92597434;92017,31429;4;11;2;0;0;0;0;0
67;43;124,9694418;13721,7991;4;17;3;215;0;0;1;0
60,45447513;33;53;90093,99927;2;45;3;0;0;0;0;0
51,18721959;26;109,6550348;90399,15352;1;74;1;0;0;0;0;1
39;15,30354026;183,7541539;90261,47159;2;65;1;0;0;0;0;1
41;17,50700256;8,000060204;95113,04052;4;2;1;0;0;0;0;0
43,88647576;20;205,1576518;91389,52691;2;667;1;0;0;0;0;1
23;-3;8;96591,66629;4;7;2;0;0;0;0;1
28,86632898;3,012766892;50,60905677;95026,14236;4;1;3;0;0;0;0;1
55,03396368;31,53885841;133,1372001;91043,09051;1;28;2;0;0;0;0;1
67;43;64,8009799;9324,726702;2;17;2;215;0;0;1;1
43;17,39045535;28;92410,83706;4;2;3;0;0;0;0;0
49;26;126,4474283;92631,37772;2;28;1;0;0;0;0;0
27,25263942;3;72,54341003;92121,68166;1;8;2;0;0;0;0;1
46;21;50,87271572;94720;1;18;3;0;0;1;0;1
34;7;23,74172548;91773,17844;4;5;3;0;0;0;0;1
23;-3;8;96631,22434;2;7;2;0;0;0;0;0
33,55479103;8;155,6125115;95009,02627;2;61;1;0;0;0;0;1
34;9,609265734;49,78839569;94557,40635;2;3;2;0;0;0;0;1
66,97666363;42,96385268;163,2582003;90316,36098;4;17;2;0;1;0;0;0
40;14;128,5670925;94547,54691;3;75;1;0;0;0;0;0
40,27934627;15;69,82517898;90029,69631;4;17;1;0;0;0;0;0
41;17;179,5378887;95558,62342;3;7;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
46,48586662;18,44337922;76,11676256;92780,42639;3;11;1;0;0;1;0;0
31,29511153;7;146,8305461;94720;3;54;2;0;1;0;0;1
42;17;181,4693013;92056,68272;1;41;1;0;0;0;0;0
34,59184654;8,770588919;40;95897,29153;2;5;3;0;0;0;0;1
45;22,98225175;19,92603497;94686,48779;4;6;2;0;0;0;0;1
34,65864782;11,17262588;70,55479764;94585,35323;3;233;1;159;0;0;0;1
56,13411181;31,85057903;83,02970272;90242,92743;4;38;2;147;0;0;0;1
43;18,18271401;53;92755,766;4;7;2;153;0;0;0;1
67;43;214,0517637;9307;4;17;3;215;0;0;1;0
30,89439307;5;39;94025,17212;1;8;3;0;0;0;0;1
59;33,03731299;59,10362307;92117,16698;1;5;3;0;0;0;0;1
26;1,068668875;64,08263583;90232,30454;4;2;1;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;1
63,50590294;38,48441652;93,20893809;95627,36839;1;22;1;0;0;0;0;1
38;13,69638869;139,9338612;90090,77791;1;5;1;0;0;0;0;1
61,92335457;36,82405941;74,94504451;91497,65941;3;15;1;0;0;0;0;1
63;38,47049352;29,09383877;94919,25187;4;4;2;0;0;0;0;0
60,86418474;36,9461121;74,04648341;91164,35954;1;0;2;0;0;0;0;0
35,16227592;10,5150513;53,9009838;94024,74021;2;2;1;0;0;0;0;0
23;-2,981933297;16,04721524;95135,41446;4;1;1;84;0;0;0;0
39;16;65,38469123;92165,39709;1;5;3;0;0;0;0;1
63,7904032;37,08550984;23;92381,07827;1;8;2;0;0;0;0;1
26;1;46,44053104;94302,80012;2;3;3;0;0;0;0;0
51;22,44918146;43;95822,64189;1;14;3;0;0;0;0;1
32;8;58,69295693;94704,27414;1;2;1;0;0;0;0;1
29;5,53166376;126,6284152;92124,61721;2;18;1;475;0;0;0;0
26;0,725302758;43;92368,45322;4;23;3;0;0;0;0;1
60,98264051;35,17422716;108,820109;90037,30463;2;14;1;0;0;0;0;0
50;22;43;92301,69059;2;14;3;273;0;0;0;1
33;5;178,918333;94026,73919;4;29;3;0;1;0;1;1
32;6,408092144;20,32090522;94634,22669;1;5;3;0;0;0;0;1
45;19,87790352;149,6603475;95814,76976;1;29;1;0;0;0;0;1
67;43;62,54520065;9307;4;17;2;215;0;0;1;1
46,95591908;22;23,05234474;92646,64539;1;13;1;0;0;0;0;1
28,21510997;3;49,94359679;90087,75493;3;2;3;0;0;0;0;1
40;15,4528833;41,24186539;95058,24796;2;2;1;0;0;0;0;1
23,8680296;-1,316474822;64,9342363;94599,84336;4;21;3;0;0;0;0;1
40;13,04473314;19,45127339;90024,41107;4;6;1;83;0;0;0;1
42;18;42;95410,18553;3;25;1;0;0;0;0;0
50;23;141,2893534;95028,03065;2;19;1;0;0;0;0;0
43,2657473;18;83,23119421;90245,83055;3;22;2;0;0;0;0;1
50,57076281;25;70,29992277;94134,29764;1;16;2;100;0;0;0;1
36;9,317269465;112,5907706;92037,50498;3;2;1;0;0;0;0;1
49;24;40,94511393;93122,88862;3;17;2;0;0;0;0;1
44;19;175,8837585;90681,6472;1;89;3;0;1;0;0;0
38,13914714;13;75,28207524;94025,86775;2;17;2;216;0;0;0;1
54;27;23;94720;4;2;1;0;0;0;0;1
45,56172212;19,10414131;144,2235696;95048,47831;2;9;2;343;1;0;0;1
66,72189324;42,10516506;81;94530,38639;3;24;1;0;0;1;0;0
23;-2,730515363;8,164664772;95616;4;1;1;0;0;0;0;1
49;22;183,476603;95924,98219;2;667;1;0;0;0;0;1
34,44385612;11,20615561;81;91345,2276;2;7;2;0;0;0;0;1
29,09263228;5,192798293;72,73612165;95819,81684;4;0;1;0;0;0;0;1
56;31;21,67692141;94125,03135;4;15;1;0;0;0;0;1
54,25766105;28;79,84895568;94562,80738;2;11;1;0;0;1;0;0
39,17375534;14;54,04349056;90918,16283;4;5;2;0;0;0;0;1
48;22;40,42527215;94305;2;16;2;0;0;0;0;1
28,62320162;7,905577701;8;95814,95987;4;1;2;0;0;0;0;1
38,19925934;16;39,05980263;95951,40968;1;2;1;0;0;0;0;1
52;28;55,67410712;91954,86275;4;17;1;0;0;1;1;1
67;43;223,6349187;9307;4;17;3;215;0;0;1;0
48,96019949;22;91,38454302;93017,83827;1;3;3;0;0;0;0;0
30;4;38;95942,71282;1;5;3;0;0;0;0;0
36;11;80,84541723;94109,85603;3;6;2;0;0;0;0;1
41;19;8;94591,02282;1;1;1;0;0;0;0;0
44;18,22387097;73,76426446;94708,34498;4;19;1;0;0;0;0;0
27,11005159;2,408068609;8;95814,96171;1;1;1;0;0;0;0;1
23;-3;8;96651;4;7;2;0;0;0;0;0
58;31,75531044;79,53431755;90287,00321;1;16;1;0;0;0;0;1
46;21;63,2298376;91320,63753;3;11;1;0;0;0;0;0
58;34,87114905;83,25411785;90233,96875;4;9;2;0;0;0;0;0
26,37551324;1,869664869;64,29430349;92646,10039;3;7;2;0;0;0;0;0
35;10;73,74332323;94943,59698;3;1;2;0;0;0;0;0
61;36;152,2469397;94514,85741;2;34;3;0;1;0;0;0
60,63645861;34,36383948;71,15184862;92795,58535;2;2;1;0;0;0;0;1
59;33,14397481;30,96409325;94136,60661;4;19;2;0;0;0;0;0
47;24;81;90245,63288;1;37;3;0;0;0;0;1
53;26;108,8267369;90759,19928;3;44;3;0;1;0;0;1
37,48561138;11;91,37172267;90280,45928;2;16;1;0;1;0;0;1
43;16;31,79792774;94572,52904;3;1;2;0;0;0;0;1
33,18945382;6,463386599;60,33577751;95817,15395;2;15;2;0;0;0;0;1
54;28,93667783;87,27872628;94543,65265;4;26;3;0;0;0;0;0
39,92587676;10;52,67029898;92011,13322;1;1;3;0;0;0;0;0
35,99698368;13,44867293;92,32159333;91425,62206;4;1;2;0;0;0;0;0
27,21372533;3;84,0586849;92401,62214;1;4;1;0;0;0;0;1
37;13,40730161;61,71201138;95816,04581;1;26;2;0;0;0;0;1
61,37421146;36,71918605;43;93067,32967;1;8;3;0;0;0;0;1
25;3;8;95616;1;3;1;0;0;0;0;0
34;7;53;94107,21901;4;22;2;236;0;1;0;0
39,84515224;15;33,96595232;91741,04504;1;1;1;0;0;0;0;0
47;20;44,27410453;93687,14949;3;15;1;0;0;0;0;0
49,94808096;24,22904707;24,79568024;92255,64531;3;3;2;0;0;0;0;1
38;13;36,2421537;93106,32964;2;1;2;92;0;0;0;0
42;16;51,62469985;95832,60756;4;17;3;0;0;0;0;1
59;32;11,65800731;95449,47939;2;1;3;0;0;0;0;1
57;30;92,20793342;95055,99042;1;26;1;0;0;0;0;1
25;0,168646027;124,1209664;90300,58587;4;21;3;0;0;0;0;0
39;13;40;94599,57098;4;14;3;0;0;0;0;1
26;0,952084178;9,85922413;95616;4;21;3;0;0;0;0;1
30;4;8;96651;4;7;1;0;0;0;0;1
45;19,80095362;194,5704351;92079,73589;1;41;1;0;0;0;0;1
51;24;89,06961281;93985,90664;1;14;3;0;0;0;0;1
41;15,90635024;62,15866553;92150,10489;1;24;1;0;0;0;0;1
41;15;43,02253645;92385,17133;2;27;1;0;0;0;0;1
59;35;53;91750,549;4;1;3;0;0;0;0;1
47;20;14,30687302;92680,93697;2;6;3;0;0;1;1;1
51;26,44746629;85;92863,58203;1;27;2;251;0;0;0;1
65,38092882;40;213,4756775;94111,40525;4;41;2;0;1;0;1;1
30,39772224;7,764096218;65,71775493;94025,02256;1;26;2;0;0;0;0;1
52;21;126,0740738;92115,6222;3;3;3;327;1;0;0;0
28,73682042;3;62,29566013;94455,05945;4;2;2;0;0;1;0;0
67;43;212,1372761;9307;4;17;3;215;0;0;1;0
23;-3;8;96638,02871;2;7;2;0;0;0;0;0
